     t     ,   ref   ,   pj0    ,    vj0    ,    tj0    ,    pj1    ,    vj1    ,    tj1    ,    pj2    ,    vj2    ,    tj2    ,    pj3    ,    vj3    ,    tj3    ,    pj4    ,    vj4    ,    tj4    ,    pj5    ,    vj5    ,    tj5    
  10.36056,    0.00000,    0.00001,    0.00000,    0.00000,   -1.57082,    0.00000,    0.85097,    0.00008,    0.00000,   -1.35657,   -1.57083,    0.00000,    0.14302,   -0.00006,    0.00000,   -0.11255,    0.00000,    0.00000,   -0.11699
  10.36156,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57082,    0.00000,    0.85097,    0.00005,    0.00000,   -1.32801,   -1.57084,    0.00000,    0.11237,   -0.00004,    0.00000,   -0.05628,    0.00000,    0.00000,   -0.14242
  10.36256,    0.00000,    0.00004,    0.00000,    0.05801,   -1.57081,    0.00000,    0.82162,    0.00007,    0.00000,   -1.54220,   -1.57084,    0.00000,    0.06640,   -0.00006,    0.00000,   -0.05628,    0.00000,    0.00000,   -0.12716
  10.36356,    0.00000,    0.00002,    0.00000,   -0.05801,   -1.57083,    0.00000,    0.96834,    0.00001,    0.00000,   -1.27089,   -1.57088,    0.00000,    0.10727,   -0.00005,    0.00000,   -0.09209,   -0.00002,    0.00000,   -0.17802
  10.36456,    0.00000,    0.00001,    0.00000,   -0.05801,   -1.57083,    0.00000,    0.88031,    0.00004,    0.00000,   -1.02814,   -1.57084,    0.00000,    0.09194,   -0.00002,    0.00000,   -0.08186,   -0.00002,    0.00000,   -0.15768
  10.36556,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57081,    0.00000,    0.85097,    0.00002,    0.00000,   -1.05670,   -1.57084,    0.00000,    0.10727,   -0.00007,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.14242
  10.36656,    0.00000,    0.00001,    0.00000,    0.00000,   -1.57078,    0.00000,    0.90965,    0.00005,    0.00000,   -1.44225,   -1.57083,    0.00000,    0.09194,   -0.00005,    0.00000,   -0.04604,    0.00000,    0.00000,   -0.17294
  10.36756,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57080,    0.00000,    0.85097,    0.00001,    0.00000,   -1.52792,   -1.57083,    0.00000,    0.06640,   -0.00001,    0.00000,   -0.08186,   -0.00004,    0.00000,   -0.14751
  10.36856,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57083,    0.00000,    0.82162,    0.00002,    0.00000,   -1.39941,   -1.57082,    0.00000,    0.06129,   -0.00004,    0.00000,   -0.08186,    0.00001,    0.00000,   -0.17294
  10.36956,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.90965,    0.00005,    0.00000,   -1.49936,   -1.57083,    0.00000,    0.13791,   -0.00002,    0.00000,   -0.09720,   -0.00002,    0.00000,   -0.11190
  10.37056,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.90965,    0.00002,    0.00000,   -1.35657,   -1.57082,    0.00000,    0.10216,   -0.00004,    0.00000,   -0.09209,   -0.00002,    0.00000,   -0.14751
  10.37156,    0.00000,    0.00006,    0.00000,    0.05801,   -1.57087,    0.00000,    0.96834,    0.00002,    0.00000,   -1.41369,   -1.57087,    0.00000,    0.09705,   -0.00004,    0.00000,   -0.09720,    0.00000,    0.00000,   -0.14242
  10.37256,    0.00000,    0.00001,    0.00000,    0.02900,   -1.57081,    0.00000,    0.88031,    0.00001,    0.00000,   -1.51364,   -1.57083,    0.00000,    0.10216,   -0.00008,    0.00000,   -0.10232,   -0.00002,    0.00000,   -0.15259
  10.37356,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57081,    0.00000,    0.82162,    0.00002,    0.00000,   -1.37085,   -1.57081,    0.00000,    0.11748,   -0.00006,    0.00000,   -0.09720,    0.00004,    0.00000,   -0.16276
  10.37456,    0.00000,    0.00000,    0.00000,    0.02900,   -1.57081,    0.00000,    0.88031,    0.00006,    0.00000,   -1.48509,   -1.57082,    0.00000,    0.10216,   -0.00004,    0.00000,   -0.10744,   -0.00001,    0.00000,   -0.15259
  10.37556,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57078,    0.00000,    0.82162,    0.00000,    0.00000,   -1.37085,   -1.57087,    0.00000,    0.07151,   -0.00007,    0.00000,   -0.08186,   -0.00002,    0.00000,   -0.14242
  10.37656,    0.00000,   -0.00001,    0.00000,   -0.14502,   -1.57082,    0.00000,    0.90965,    0.00006,    0.00000,   -1.37085,   -1.57081,    0.00000,    0.09194,   -0.00005,    0.00000,   -0.09720,   -0.00001,    0.00000,   -0.11190
  10.37756,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57076,    0.00000,    0.90965,    0.00005,    0.00000,   -1.34229,   -1.57084,    0.00000,    0.07662,   -0.00001,    0.00000,   -0.10232,    0.00000,    0.00000,   -0.15768
  10.37856,    0.00000,    0.00001,    0.00000,    0.02900,   -1.57077,    0.00000,    0.85097,    0.00008,    0.00000,   -1.19949,   -1.57083,    0.00000,    0.09194,   -0.00006,    0.00000,   -0.08186,   -0.00004,    0.00000,   -0.14751
  10.37956,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57083,    0.00000,    0.88031,    0.00006,    0.00000,   -1.25661,   -1.57083,    0.00000,    0.10727,   -0.00007,    0.00000,   -0.04093,   -0.00002,    0.00000,   -0.14751
  10.38056,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57077,    0.00000,    0.88031,    0.00001,    0.00000,   -1.31373,   -1.57081,    0.00000,    0.11748,   -0.00004,    0.00000,   -0.08186,   -0.00001,    0.00000,   -0.14751
  10.38157,    0.00000,    0.00006,    0.00000,    0.08701,   -1.57078,    0.00000,    0.85097,    0.00006,    0.00000,   -1.42797,   -1.57083,    0.00000,    0.10727,   -0.00002,    0.00000,   -0.10232,    0.00000,    0.00000,   -0.11699
  10.38257,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57078,    0.00000,    0.88031,    0.00002,    0.00000,   -1.41369,   -1.57084,    0.00000,    0.06640,   -0.00006,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.13225
  10.38357,    0.00000,    0.00005,    0.00000,    0.05801,   -1.57082,    0.00000,    0.90965,    0.00004,    0.00000,   -1.47081,   -1.57084,    0.00000,    0.09194,   -0.00006,    0.00000,   -0.05628,   -0.00001,    0.00000,   -0.12207
  10.38457,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57081,    0.00000,    0.85097,    0.00002,    0.00000,   -1.08526,   -1.57083,    0.00000,    0.11237,   -0.00005,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.14242
  10.38557,    0.00000,    0.00000,    0.00000,    0.05801,   -1.57080,    0.00000,    0.79228,    0.00004,    0.00000,   -1.31373,   -1.57084,    0.00000,    0.09194,   -0.00006,    0.00000,   -0.09209,   -0.00001,    0.00000,   -0.14242
  10.38657,    0.00000,    0.00000,    0.00000,   -0.08701,   -1.57081,    0.00000,    0.85097,    0.00005,    0.00000,   -1.34229,   -1.57081,    0.00000,    0.10216,   -0.00006,    0.00000,   -0.10232,    0.00001,    0.00000,   -0.14751
  10.38757,    0.00000,    0.00001,    0.00000,   -0.05801,   -1.57083,    0.00000,    0.85097,    0.00005,    0.00000,   -1.38513,   -1.57083,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.09209,   -0.00001,    0.00000,   -0.15259
  10.38857,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57081,    0.00000,    0.90965,    0.00006,    0.00000,   -1.22805,   -1.57084,    0.00000,    0.08173,   -0.00007,    0.00000,   -0.09720,   -0.00001,    0.00000,   -0.17802
  10.38957,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57077,    0.00000,    0.88031,    0.00004,    0.00000,   -1.34229,   -1.57082,    0.00000,    0.11237,   -0.00006,    0.00000,   -0.08697,   -0.00004,    0.00000,   -0.13225
  10.39057,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.93900,   -0.00001,    0.00000,   -1.35657,   -1.57081,    0.00000,    0.12770,   -0.00005,    0.00000,   -0.04093,   -0.00002,    0.00000,   -0.17802
  10.39157,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57074,    0.00000,    0.79228,    0.00004,    0.00000,   -1.59932,   -1.57081,    0.00000,    0.11748,   -0.00005,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.14751
  10.39257,    0.00000,    0.00005,    0.00000,    0.05801,   -1.57082,    0.00000,    0.85097,    0.00007,    0.00000,   -1.27089,   -1.57083,    0.00000,    0.11748,   -0.00006,    0.00000,   -0.07163,    0.00001,    0.00000,   -0.12207
  10.39357,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57082,    0.00000,    0.88031,    0.00005,    0.00000,   -1.41369,   -1.57083,    0.00000,    0.10216,   -0.00005,    0.00000,   -0.10232,   -0.00002,    0.00000,   -0.14242
  10.39457,    0.00000,    0.00001,    0.00000,    0.02900,   -1.57077,    0.00000,    0.93900,    0.00004,    0.00000,   -1.44225,   -1.57081,    0.00000,    0.10216,   -0.00004,    0.00000,   -0.02558,   -0.00002,    0.00000,   -0.14751
  10.39557,    0.00000,    0.00004,    0.00000,    0.11602,   -1.57082,    0.00000,    0.88031,    0.00006,    0.00000,   -1.32801,   -1.57083,    0.00000,    0.08173,    0.00000,    0.00000,   -0.09720,    0.00000,    0.00000,   -0.14242
  10.39657,    0.00000,    0.00001,    0.00000,    0.05801,   -1.57081,    0.00000,    0.88031,    0.00005,    0.00000,   -1.35657,   -1.57086,    0.00000,    0.09705,   -0.00006,    0.00000,   -0.06651,   -0.00002,    0.00000,   -0.15259
  10.39757,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57077,    0.00000,    0.90965,    0.00004,    0.00000,   -1.32801,   -1.57081,    0.00000,    0.10727,   -0.00005,    0.00000,   -0.11255,   -0.00002,    0.00000,   -0.12716
  10.39857,    0.00000,    0.00006,    0.00000,    0.00000,   -1.57081,    0.00000,    0.90965,    0.00001,    0.00000,   -1.25661,   -1.57081,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.09209,   -0.00005,    0.00000,   -0.17294
  10.39957,    0.00000,    0.00005,    0.00000,    0.08701,   -1.57078,    0.00000,    0.88031,    0.00005,    0.00000,   -1.58504,   -1.57084,    0.00000,    0.09194,   -0.00005,    0.00000,   -0.08697,   -0.00001,    0.00000,   -0.13733
  10.40057,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57080,    0.00000,    0.85097,    0.00005,    0.00000,   -1.18521,   -1.57088,    0.00000,    0.13280,   -0.00004,    0.00000,   -0.06651,    0.00000,    0.00000,   -0.14751
  10.40157,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57081,    0.00000,    0.85097,    0.00001,    0.00000,   -1.17093,   -1.57087,    0.00000,    0.10216,   -0.00002,    0.00000,   -0.04604,   -0.00001,    0.00000,   -0.16785
  10.40257,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57078,    0.00000,    0.85097,    0.00002,    0.00000,   -1.28517,   -1.57087,    0.00000,    0.10727,   -0.00001,    0.00000,   -0.08697,   -0.00001,    0.00000,   -0.15768
  10.40357,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57082,    0.00000,    0.93900,    0.00002,    0.00000,   -1.29945,   -1.57083,    0.00000,    0.12259,   -0.00001,    0.00000,   -0.10232,    0.00002,    0.00000,   -0.11699
  10.40457,    0.00000,    0.00002,    0.00000,    0.05801,   -1.57081,    0.00000,    0.93900,    0.00004,    0.00000,   -1.25661,   -1.57082,    0.00000,    0.09705,   -0.00006,    0.00000,   -0.10232,    0.00002,    0.00000,   -0.19328
  10.40557,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57080,    0.00000,    0.96834,    0.00001,    0.00000,   -1.19949,   -1.57086,    0.00000,    0.09705,   -0.00006,    0.00000,   -0.10232,    0.00001,    0.00000,   -0.18820
  10.40658,    0.00000,    0.00001,    0.00000,    0.02900,   -1.57078,    0.00000,    0.82162,    0.00006,    0.00000,   -1.44225,   -1.57083,    0.00000,    0.13280,   -0.00004,    0.00000,   -0.07163,   -0.00001,    0.00000,   -0.13225
  10.40758,    0.00000,    0.00002,    0.00000,    0.08701,   -1.57084,    0.00000,    0.90965,    0.00002,    0.00000,   -1.52792,   -1.57083,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.07674,    0.00000,    0.00000,   -0.13225
  10.40858,    0.00000,    0.00000,    0.00000,    0.05801,   -1.57083,    0.00000,    0.88031,    0.00004,    0.00000,   -1.37085,   -1.57084,    0.00000,    0.09705,   -0.00002,    0.00000,   -0.07674,   -0.00001,    0.00000,   -0.12207
  10.40958,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57078,    0.00000,    0.93900,    0.00006,    0.00000,   -1.39941,   -1.57084,    0.00000,    0.09194,   -0.00002,    0.00000,   -0.08697,    0.00002,    0.00000,   -0.15259
  10.41058,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57078,    0.00000,    0.90965,    0.00004,    0.00000,   -1.17093,   -1.57083,    0.00000,    0.11237,   -0.00004,    0.00000,   -0.10232,    0.00000,    0.00000,   -0.11699
  10.41158,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57080,    0.00000,    0.79228,    0.00005,    0.00000,   -1.44225,   -1.57081,    0.00000,    0.10216,   -0.00004,    0.00000,   -0.10232,   -0.00001,    0.00000,   -0.14242
  10.41258,    0.00000,    0.00000,    0.00000,   -0.05801,   -1.57082,    0.00000,    0.90965,    0.00004,    0.00000,   -1.22805,   -1.57078,    0.00000,    0.12259,   -0.00004,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.14242
  10.41358,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57078,    0.00000,    0.90965,    0.00004,    0.00000,   -1.34229,   -1.57083,    0.00000,    0.11237,   -0.00002,    0.00000,   -0.05116,    0.00000,    0.00000,   -0.14751
  10.41458,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57078,    0.00000,    0.88031,   -0.00001,    0.00000,   -1.35657,   -1.57082,    0.00000,    0.13791,   -0.00008,    0.00000,   -0.10232,    0.00000,    0.00000,   -0.13225
  10.41558,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57080,    0.00000,    0.93900,    0.00004,    0.00000,   -1.37085,   -1.57081,    0.00000,    0.11748,   -0.00001,    0.00000,   -0.05628,   -0.00001,    0.00000,   -0.12207
  10.41658,    0.00000,    0.00006,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.85097,    0.00004,    0.00000,   -1.25661,   -1.57083,    0.00000,    0.08173,   -0.00005,    0.00000,   -0.08697,    0.00000,    0.00000,   -0.16276
  10.41758,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57080,    0.00000,    0.79228,    0.00006,    0.00000,   -1.51364,   -1.57082,    0.00000,    0.11237,   -0.00005,    0.00000,   -0.07674,    0.00000,    0.00000,   -0.16276
  10.41858,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57083,    0.00000,    0.88031,    0.00006,    0.00000,   -1.42797,   -1.57083,    0.00000,    0.15834,   -0.00007,    0.00000,   -0.09209,   -0.00001,    0.00000,   -0.12716
  10.41958,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57078,    0.00000,    0.82162,    0.00006,    0.00000,   -1.52792,   -1.57082,    0.00000,    0.07662,   -0.00004,    0.00000,   -0.09209,   -0.00002,    0.00000,   -0.18311
  10.42058,    0.00000,    0.00005,    0.00000,    0.02900,   -1.57080,    0.00000,    0.79228,    0.00002,    0.00000,   -1.64216,   -1.57083,    0.00000,    0.11237,   -0.00006,    0.00000,   -0.09209,    0.00001,    0.00000,   -0.14242
  10.42158,    0.00000,    0.00001,    0.00000,    0.02900,   -1.57077,    0.00000,    0.88031,    0.00005,    0.00000,   -1.37085,   -1.57084,    0.00000,    0.11748,   -0.00006,    0.00000,   -0.10232,    0.00000,    0.00000,   -0.13225
  10.42258,    0.00000,    0.00006,    0.00000,    0.00000,   -1.57080,    0.00000,    0.88031,    0.00004,    0.00000,   -1.47081,   -1.57084,    0.00000,    0.11237,   -0.00006,    0.00000,   -0.08697,   -0.00001,    0.00000,   -0.13225
  10.42358,    0.00000,    0.00001,    0.00000,    0.00000,   -1.57077,    0.00000,    0.76293,    0.00004,    0.00000,   -1.52792,   -1.57084,    0.00000,    0.11748,   -0.00004,    0.00000,   -0.04604,    0.00001,    0.00000,   -0.16276
  10.42458,    0.00000,    0.00001,    0.00000,    0.05801,   -1.57080,    0.00000,    0.93900,    0.00007,    0.00000,   -1.18521,   -1.57083,    0.00000,    0.12259,   -0.00007,    0.00000,   -0.11767,   -0.00001,    0.00000,   -0.12716
  10.42558,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57076,    0.00000,    0.90965,    0.00001,    0.00000,   -1.52792,   -1.57083,    0.00000,    0.11237,   -0.00005,    0.00000,   -0.06139,    0.00000,    0.00000,   -0.15768
  10.42658,    0.00000,    0.00006,    0.00000,    0.00000,   -1.57083,    0.00000,    0.79228,    0.00002,    0.00000,   -1.21377,   -1.57081,    0.00000,    0.08683,   -0.00005,    0.00000,   -0.08186,   -0.00001,    0.00000,   -0.12716
  10.42758,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57080,    0.00000,    0.82162,    0.00002,    0.00000,   -1.38513,   -1.57084,    0.00000,    0.09194,   -0.00006,    0.00000,   -0.07163,   -0.00004,    0.00000,   -0.14751
  10.42858,    0.00000,    0.00006,    0.00000,    0.02900,   -1.57084,    0.00000,    0.88031,    0.00005,    0.00000,   -1.19949,   -1.57084,    0.00000,    0.10216,   -0.00005,    0.00000,   -0.08186,   -0.00005,    0.00000,   -0.16785
  10.42958,    0.00000,    0.00005,    0.00000,    0.11602,   -1.57082,    0.00000,    0.79228,    0.00007,    0.00000,   -1.51364,   -1.57083,    0.00000,    0.09194,   -0.00006,    0.00000,   -0.12790,    0.00001,    0.00000,   -0.12207
  10.43058,    0.00000,    0.00004,    0.00000,    0.14502,   -1.57081,    0.00000,    0.90965,    0.00000,    0.00000,   -1.49936,   -1.57084,    0.00000,    0.10216,   -0.00001,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.10681
  10.43159,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57081,    0.00000,    0.85097,    0.00008,    0.00000,   -1.14237,   -1.57083,    0.00000,    0.12259,   -0.00007,    0.00000,   -0.07674,   -0.00002,    0.00000,   -0.11190
  10.43259,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57081,    0.00000,    0.90965,    0.00004,    0.00000,   -1.37085,   -1.57081,    0.00000,    0.10727,   -0.00005,    0.00000,   -0.08697,    0.00001,    0.00000,   -0.18311
  10.43359,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57081,    0.00000,    0.96834,    0.00002,    0.00000,   -1.57076,   -1.57082,    0.00000,    0.12259,   -0.00004,    0.00000,   -0.06139,    0.00000,    0.00000,   -0.12716
  10.43459,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.85097,    0.00000,    0.00000,   -1.19949,   -1.57082,    0.00000,    0.12259,   -0.00005,    0.00000,   -0.06139,   -0.00001,    0.00000,   -0.11190
  10.43559,    0.00000,    0.00000,    0.00000,    0.00000,   -1.57081,    0.00000,    0.82162,    0.00004,    0.00000,   -1.21377,   -1.57084,    0.00000,    0.11748,   -0.00004,    0.00000,   -0.09720,   -0.00001,    0.00000,   -0.16785
  10.43659,    0.00000,    0.00005,    0.00000,    0.02900,   -1.57080,    0.00000,    0.82162,    0.00005,    0.00000,   -1.64216,   -1.57082,    0.00000,    0.10727,   -0.00006,    0.00000,   -0.05628,   -0.00002,    0.00000,   -0.14242
  10.43759,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57080,    0.00000,    0.85097,    0.00005,    0.00000,   -1.34229,   -1.57084,    0.00000,    0.09194,   -0.00004,    0.00000,   -0.06139,    0.00000,    0.00000,   -0.12207
  10.43859,    0.00000,    0.00004,    0.00000,    0.08701,   -1.57081,    0.00000,    0.90965,    0.00007,    0.00000,   -1.29945,   -1.57083,    0.00000,    0.11237,   -0.00005,    0.00000,   -0.08186,   -0.00005,    0.00000,   -0.10681
  10.43959,    0.00000,    0.00000,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.90965,    0.00004,    0.00000,   -1.39941,   -1.57084,    0.00000,    0.08683,   -0.00005,    0.00000,   -0.08697,    0.00000,    0.00000,   -0.14751
